,State,Day,YOYPctChange
8737,Pennsylvania,5/23/20,-99.73
8738,Pennsylvania,5/24/20,-99.99
8739,Pennsylvania,5/25/20,-100.0
8740,Pennsylvania,5/26/20,-100.0
8741,Pennsylvania,5/27/20,-100.0
8742,Pennsylvania,5/28/20,-99.91
8743,Pennsylvania,5/29/20,-99.62
8744,Pennsylvania,5/30/20,-99.48
8745,Pennsylvania,5/31/20,-98.68
8746,Pennsylvania,6/1/20,-99.52
8747,Pennsylvania,6/2/20,-98.86
8748,Pennsylvania,6/3/20,-99.24
8749,Pennsylvania,6/4/20,-99.0
8750,Pennsylvania,6/5/20,-90.38
8751,Pennsylvania,6/6/20,-86.25
8752,Pennsylvania,6/7/20,-85.71
8753,Pennsylvania,6/8/20,-85.23
8754,Pennsylvania,6/9/20,-84.81
8755,Pennsylvania,6/10/20,-85.45
8756,Pennsylvania,6/11/20,-84.92
8757,Pennsylvania,6/12/20,-76.59
8758,Pennsylvania,6/13/20,-72.92
8759,Pennsylvania,6/14/20,-82.2
8760,Pennsylvania,6/15/20,-73.69
8761,Pennsylvania,6/16/20,-69.1
8762,Pennsylvania,6/17/20,-70.07
8763,Pennsylvania,6/18/20,-71.22
8764,Pennsylvania,6/19/20,-69.24
8765,Pennsylvania,6/20/20,-70.73
8766,Pennsylvania,6/21/20,-56.47
8767,Pennsylvania,6/22/20,-72.1
8768,Pennsylvania,6/23/20,-71.2
8769,Pennsylvania,6/24/20,-66.6
8770,Pennsylvania,6/25/20,-65.47
8771,Pennsylvania,6/26/20,-57.74
8772,Pennsylvania,6/27/20,-57.29
8773,Pennsylvania,6/28/20,-59.65
8774,Pennsylvania,6/29/20,-61.44
8775,Pennsylvania,6/30/20,-58.68
8776,Pennsylvania,7/1/20,-64.04
8777,Pennsylvania,7/2/20,-46.33
8778,Pennsylvania,7/3/20,-63.44
8779,Pennsylvania,7/4/20,-76.0
8780,Pennsylvania,7/5/20,-65.91
8781,Pennsylvania,7/6/20,-75.99
8782,Pennsylvania,7/7/20,-68.48
8783,Pennsylvania,7/8/20,-70.53
8784,Pennsylvania,7/9/20,-61.42
8785,Pennsylvania,7/10/20,-78.9
8786,Pennsylvania,7/11/20,-59.7
8787,Pennsylvania,7/12/20,-61.49
8788,Pennsylvania,7/13/20,-64.9
8789,Pennsylvania,7/14/20,-62.68
8790,Pennsylvania,7/15/20,-62.12
8791,Pennsylvania,7/16/20,-62.37
8792,Pennsylvania,7/17/20,-62.71
8793,Pennsylvania,7/18/20,-60.38
8794,Pennsylvania,7/19/20,-65.01
8795,Pennsylvania,7/20/20,-66.76
8796,Pennsylvania,7/21/20,-66.32
8797,Pennsylvania,7/22/20,-71.24
8798,Pennsylvania,7/23/20,-65.85
8799,Pennsylvania,7/24/20,-61.56
8800,Pennsylvania,7/25/20,-58.07
8801,Pennsylvania,7/26/20,-59.62
8802,Pennsylvania,7/27/20,-65.61
8803,Pennsylvania,7/28/20,-64.35
8804,Pennsylvania,7/29/20,-58.98
8805,Pennsylvania,7/30/20,-59.93
8806,Pennsylvania,7/31/20,-57.53
8807,Pennsylvania,8/1/20,-56.47
8808,Pennsylvania,8/2/20,-59.26
8809,Pennsylvania,8/3/20,-62.54
8810,Pennsylvania,8/4/20,-71.31
8811,Pennsylvania,8/5/20,-50.26
8812,Pennsylvania,8/6/20,-59.98
8813,Pennsylvania,8/7/20,-65.42
8814,Pennsylvania,8/8/20,-49.77
8815,Pennsylvania,8/9/20,-52.07
8816,Pennsylvania,8/10/20,-56.58
8817,Pennsylvania,8/11/20,-54.73
8818,Pennsylvania,8/12/20,-61.34
8819,Pennsylvania,8/13/20,-60.38
8820,Pennsylvania,8/14/20,-49.31
8821,Pennsylvania,8/15/20,-47.28
8822,Pennsylvania,8/16/20,-54.79
8823,Pennsylvania,8/17/20,-56.27
8824,Pennsylvania,8/18/20,-51.27
8825,Pennsylvania,8/19/20,-53.72
8826,Pennsylvania,8/20/20,-48.11
8827,Pennsylvania,8/21/20,-45.53
8828,Pennsylvania,8/22/20,-47.02
8829,Pennsylvania,8/23/20,-52.35
8830,Pennsylvania,8/24/20,-51.22
8831,Pennsylvania,8/25/20,-54.78
8832,Pennsylvania,8/26/20,-42.56
8833,Pennsylvania,8/27/20,-47.77
8834,Pennsylvania,8/28/20,-52.52
8835,Pennsylvania,8/29/20,-44.62
8836,Pennsylvania,8/30/20,-46.3
8837,Pennsylvania,8/31/20,-61.23
8838,Pennsylvania,9/1/20,-25.41
8839,Pennsylvania,9/2/20,-37.75
8840,Pennsylvania,9/3/20,-47.05
8841,Pennsylvania,9/4/20,-37.83
8842,Pennsylvania,9/5/20,-43.99
8843,Pennsylvania,9/6/20,-18.59
8844,Pennsylvania,9/7/20,-24.55
8845,Pennsylvania,9/8/20,-56.33
8846,Pennsylvania,9/9/20,-52.52
8847,Pennsylvania,9/10/20,-55.98
8848,Pennsylvania,9/11/20,-42.54
8849,Pennsylvania,9/12/20,-39.35
8850,Pennsylvania,9/13/20,-50.34
8851,Pennsylvania,9/14/20,-53.25
8852,Pennsylvania,9/15/20,-51.86
8853,Pennsylvania,9/16/20,-49.27
8854,Pennsylvania,9/17/20,-49.63
8855,Pennsylvania,9/18/20,-44.12
8856,Pennsylvania,9/19/20,-39.97
8857,Pennsylvania,9/20/20,-39.56
8858,Pennsylvania,9/21/20,-53.71
8859,Pennsylvania,9/22/20,-51.23
8860,Pennsylvania,9/23/20,-47.02
8861,Pennsylvania,9/24/20,-44.95
8862,Pennsylvania,9/25/20,-40.09
8863,Pennsylvania,9/26/20,-40.71
8864,Pennsylvania,9/27/20,-44.27
8865,Pennsylvania,9/28/20,-43.07
8866,Pennsylvania,9/29/20,-58.05
8867,Pennsylvania,9/30/20,-44.47
8868,Pennsylvania,10/1/20,-37.06
8869,Pennsylvania,10/2/20,-39.83
8870,Pennsylvania,10/3/20,-34.11
8871,Pennsylvania,10/4/20,-31.08
8872,Pennsylvania,10/5/20,-40.3
8873,Pennsylvania,10/6/20,-46.69
8874,Pennsylvania,10/7/20,-38.72
8875,Pennsylvania,10/8/20,-44.68
8876,Pennsylvania,10/9/20,-35.72
8877,Pennsylvania,10/10/20,-31.73
8878,Pennsylvania,10/11/20,-44.46
8879,Pennsylvania,10/12/20,-63.03
8880,Pennsylvania,10/13/20,-58.14
8881,Pennsylvania,10/14/20,-39.19
8882,Pennsylvania,10/15/20,-39.53
8883,Pennsylvania,10/16/20,-49.7
8884,Pennsylvania,10/17/20,-30.26
8885,Pennsylvania,10/18/20,-38.16
8886,Pennsylvania,10/19/20,-54.98
8887,Pennsylvania,10/20/20,-48.09
8888,Pennsylvania,10/21/20,-45.64
8889,Pennsylvania,10/22/20,-42.81
8890,Pennsylvania,10/23/20,-34.4
8891,Pennsylvania,10/24/20,-31.96
8892,Pennsylvania,10/25/20,-44.15
8893,Pennsylvania,10/26/20,-64.41
8894,Pennsylvania,10/27/20,-56.72
8895,Pennsylvania,10/28/20,-52.07
8896,Pennsylvania,10/29/20,-39.59
8897,Pennsylvania,10/30/20,-54.48
8898,Pennsylvania,10/31/20,-62.95
8899,Pennsylvania,11/1/20,-58.54
8900,Pennsylvania,11/2/20,-60.05
8901,Pennsylvania,11/3/20,-63.54
8902,Pennsylvania,11/4/20,-57.97
8903,Pennsylvania,11/5/20,-48.36
8904,Pennsylvania,11/6/20,-39.63
8905,Pennsylvania,11/7/20,-35.81
8906,Pennsylvania,11/8/20,-41.43
8907,Pennsylvania,11/9/20,-54.57
8908,Pennsylvania,11/10/20,-33.64
8909,Pennsylvania,11/11/20,-56.87
8910,Pennsylvania,11/12/20,-61.55
8911,Pennsylvania,11/13/20,-51.75
8912,Pennsylvania,11/14/20,-44.55
8913,Pennsylvania,11/15/20,-58.56
8914,Pennsylvania,11/16/20,-67.02
8915,Pennsylvania,11/17/20,-67.99
8916,Pennsylvania,11/18/20,-66.9
8917,Pennsylvania,11/19/20,-62.82
8918,Pennsylvania,11/20/20,-58.96
8919,Pennsylvania,11/21/20,-56.75
8920,Pennsylvania,11/22/20,-65.9
8921,Pennsylvania,11/23/20,-73.18
8922,Pennsylvania,11/24/20,-70.75
8923,Pennsylvania,11/25/20,-76.14
8924,Pennsylvania,11/26/20,-73.97
8925,Pennsylvania,11/27/20,-70.1
8926,Pennsylvania,11/28/20,-62.01
8927,Pennsylvania,11/29/20,-48.74
8928,Pennsylvania,11/30/20,-77.21
8929,Pennsylvania,12/1/20,-78.57
8930,Pennsylvania,12/2/20,-77.33
8931,Pennsylvania,12/3/20,-73.85
8932,Pennsylvania,12/4/20,-69.91
8933,Pennsylvania,12/5/20,-62.55
8934,Pennsylvania,12/6/20,-69.41
8935,Pennsylvania,12/7/20,-77.84
8936,Pennsylvania,12/8/20,-79.11
8937,Pennsylvania,12/9/20,-78.95
8938,Pennsylvania,12/10/20,-73.59
8939,Pennsylvania,12/11/20,-53.2
8940,Rhode Island,2/18/20,8.0
8941,Rhode Island,2/19/20,0.0
8942,Rhode Island,2/20/20,7.0
8943,Rhode Island,2/21/20,-15.0
8944,Rhode Island,2/22/20,-6.0
8945,Rhode Island,2/23/20,24.0
8946,Rhode Island,2/24/20,14.0
8947,Rhode Island,2/25/20,-13.0
8948,Rhode Island,2/26/20,-13.0
8949,Rhode Island,2/27/20,-9.0
8950,Rhode Island,2/28/20,-2.0
8951,Rhode Island,2/29/20,21.0
8952,Rhode Island,3/1/20,-11.0
8953,Rhode Island,3/2/20,18.0
8954,Rhode Island,3/3/20,-1.0
8955,Rhode Island,3/4/20,7.0
8956,Rhode Island,3/5/20,-12.0
8957,Rhode Island,3/6/20,-2.0
8958,Rhode Island,3/7/20,-7.0
8959,Rhode Island,3/8/20,26.0
8960,Rhode Island,3/9/20,17.0
8961,Rhode Island,3/10/20,-16.0
8962,Rhode Island,3/11/20,-15.0
8963,Rhode Island,3/12/20,-31.0
8964,Rhode Island,3/13/20,-41.0
8965,Rhode Island,3/14/20,-48.0
8966,Rhode Island,3/15/20,-50.0
8967,Rhode Island,3/16/20,-53.0
8968,Rhode Island,3/17/20,-100.0
8969,Rhode Island,3/18/20,-100.0
8970,Rhode Island,3/19/20,-100.0
8971,Rhode Island,3/20/20,-100.0
8972,Rhode Island,3/21/20,-100.0
8973,Rhode Island,3/22/20,-100.0
8974,Rhode Island,3/23/20,-100.0
8975,Rhode Island,3/24/20,-100.0
8976,Rhode Island,3/25/20,-100.0
8977,Rhode Island,3/26/20,-100.0
8978,Rhode Island,3/27/20,-100.0
8979,Rhode Island,3/28/20,-100.0
8980,Rhode Island,3/29/20,-100.0
8981,Rhode Island,3/30/20,-100.0
8982,Rhode Island,3/31/20,-100.0
8983,Rhode Island,4/1/20,-100.0
8984,Rhode Island,4/2/20,-100.0
8985,Rhode Island,4/3/20,-100.0
8986,Rhode Island,4/4/20,-100.0
8987,Rhode Island,4/5/20,-100.0
8988,Rhode Island,4/6/20,-100.0
8989,Rhode Island,4/7/20,-100.0
8990,Rhode Island,4/8/20,-100.0
8991,Rhode Island,4/9/20,-100.0
8992,Rhode Island,4/10/20,-100.0
8993,Rhode Island,4/11/20,-100.0
8994,Rhode Island,4/12/20,-100.0
8995,Rhode Island,4/13/20,-100.0
8996,Rhode Island,4/14/20,-100.0
8997,Rhode Island,4/15/20,-100.0
8998,Rhode Island,4/16/20,-100.0
8999,Rhode Island,4/17/20,-100.0
9000,Rhode Island,4/18/20,-100.0
9001,Rhode Island,4/19/20,-100.0
9002,Rhode Island,4/20/20,-100.0
9003,Rhode Island,4/21/20,-100.0
9004,Rhode Island,4/22/20,-100.0
9005,Rhode Island,4/23/20,-100.0
9006,Rhode Island,4/24/20,-100.0
9007,Rhode Island,4/25/20,-100.0
9008,Rhode Island,4/26/20,-100.0
9009,Rhode Island,4/27/20,-100.0
9010,Rhode Island,4/28/20,-100.0
9011,Rhode Island,4/29/20,-100.0
9012,Rhode Island,4/30/20,-100.0
9013,Rhode Island,5/1/20,-100.0
9014,Rhode Island,5/2/20,-100.0
9015,Rhode Island,5/3/20,-100.0
9016,Rhode Island,5/4/20,-100.0
9017,Rhode Island,5/5/20,-100.0
9018,Rhode Island,5/6/20,-100.0
9019,Rhode Island,5/7/20,-100.0
9020,Rhode Island,5/8/20,-100.0
9021,Rhode Island,5/9/20,-100.0
9022,Rhode Island,5/10/20,-100.0
9023,Rhode Island,5/11/20,-100.0
9024,Rhode Island,5/12/20,-100.0
9025,Rhode Island,5/13/20,-100.0
9026,Rhode Island,5/14/20,-100.0
9027,Rhode Island,5/15/20,-100.0
9028,Rhode Island,5/16/20,-97.85
9029,Rhode Island,5/17/20,-95.15
9030,Rhode Island,5/18/20,-85.3
9031,Rhode Island,5/19/20,-85.55
9032,Rhode Island,5/20/20,-73.78
9033,Rhode Island,5/21/20,-59.18
9034,Rhode Island,5/22/20,-63.04
9035,Rhode Island,5/23/20,-88.24
9036,Rhode Island,5/24/20,-69.55
9037,Rhode Island,5/25/20,-58.02
9038,Rhode Island,5/26/20,-33.23
9039,Rhode Island,5/27/20,-33.57
9040,Rhode Island,5/28/20,-50.26
9041,Rhode Island,5/29/20,-69.94
9042,Rhode Island,5/30/20,-61.16
9043,Rhode Island,5/31/20,-41.93
9044,Rhode Island,6/1/20,-11.46
9045,Rhode Island,6/2/20,-42.6
9046,Rhode Island,6/3/20,-26.72
9047,Rhode Island,6/4/20,-1.87
9048,Rhode Island,6/5/20,-40.64
9049,Rhode Island,6/6/20,-29.02
9050,Rhode Island,6/7/20,-5.91
9051,Rhode Island,6/8/20,10.43
9052,Rhode Island,6/9/20,9.18
9053,Rhode Island,6/10/20,7.16
9054,Rhode Island,6/11/20,-29.29
9055,Rhode Island,6/12/20,-9.78
9056,Rhode Island,6/13/20,-12.17
9057,Rhode Island,6/14/20,-30.76
9058,Rhode Island,6/15/20,1.5
9059,Rhode Island,6/16/20,12.27
9060,Rhode Island,6/17/20,16.8
9061,Rhode Island,6/18/20,9.57
9062,Rhode Island,6/19/20,13.03
9063,Rhode Island,6/20/20,-10.13
9064,Rhode Island,6/21/20,11.08
9065,Rhode Island,6/22/20,1.0
9066,Rhode Island,6/23/20,8.15
9067,Rhode Island,6/24/20,-5.4
9068,Rhode Island,6/25/20,4.22
9069,Rhode Island,6/26/20,-2.23
9070,Rhode Island,6/27/20,-16.46
9071,Rhode Island,6/28/20,4.04
9072,Rhode Island,6/29/20,-15.45
9073,Rhode Island,6/30/20,-19.98
9074,Rhode Island,7/1/20,-30.9
9075,Rhode Island,7/2/20,20.1
9076,Rhode Island,7/3/20,-11.88
9077,Rhode Island,7/4/20,-29.77
9078,Rhode Island,7/5/20,7.98
9079,Rhode Island,7/6/20,35.72
9080,Rhode Island,7/7/20,15.0
9081,Rhode Island,7/8/20,-7.93
9082,Rhode Island,7/9/20,-1.96
9083,Rhode Island,7/10/20,-13.67
9084,Rhode Island,7/11/20,-7.64
9085,Rhode Island,7/12/20,4.87
9086,Rhode Island,7/13/20,1.69
9087,Rhode Island,7/14/20,3.79
9088,Rhode Island,7/15/20,12.6
9089,Rhode Island,7/16/20,15.15
9090,Rhode Island,7/17/20,-5.57
9091,Rhode Island,7/18/20,-6.92
9092,Rhode Island,7/19/20,16.75
9093,Rhode Island,7/20/20,22.74
9094,Rhode Island,7/21/20,8.31
9095,Rhode Island,7/22/20,2.44
9096,Rhode Island,7/23/20,-3.58
9097,Rhode Island,7/24/20,11.57
9098,Rhode Island,7/25/20,1.7
9099,Rhode Island,7/26/20,5.14
9100,Rhode Island,7/27/20,15.05
9101,Rhode Island,7/28/20,18.58
9102,Rhode Island,7/29/20,21.25
9103,Rhode Island,7/30/20,4.37
9104,Rhode Island,7/31/20,6.68
9105,Rhode Island,8/1/20,0.66
9106,Rhode Island,8/2/20,5.52
9107,Rhode Island,8/3/20,13.39
9108,Rhode Island,8/4/20,-32.42
9109,Rhode Island,8/5/20,8.08
9110,Rhode Island,8/6/20,3.95
9111,Rhode Island,8/7/20,1.55
9112,Rhode Island,8/8/20,-10.04
9113,Rhode Island,8/9/20,-6.42
9114,Rhode Island,8/10/20,9.94
9115,Rhode Island,8/11/20,19.66
9116,Rhode Island,8/12/20,2.59
9117,Rhode Island,8/13/20,-4.12
9118,Rhode Island,8/14/20,16.29
9119,Rhode Island,8/15/20,-6.43
9120,Rhode Island,8/16/20,-21.27
9121,Rhode Island,8/17/20,27.76
9122,Rhode Island,8/18/20,21.13
9123,Rhode Island,8/19/20,21.73
9124,Rhode Island,8/20/20,23.59
9125,Rhode Island,8/21/20,19.82
9126,Rhode Island,8/22/20,9.05
9127,Rhode Island,8/23/20,23.15
9128,Rhode Island,8/24/20,40.3
9129,Rhode Island,8/25/20,30.38
9130,Rhode Island,8/26/20,77.89
9131,Rhode Island,8/27/20,2.92
9132,Rhode Island,8/28/20,20.35
9133,Rhode Island,8/29/20,-11.85
9134,Rhode Island,8/30/20,-7.07
9135,Rhode Island,8/31/20,-5.49
9136,Rhode Island,9/1/20,80.65
9137,Rhode Island,9/2/20,42.13
9138,Rhode Island,9/3/20,69.34
9139,Rhode Island,9/4/20,70.13
9140,Rhode Island,9/5/20,41.35
9141,Rhode Island,9/6/20,114.65
9142,Rhode Island,9/7/20,197.46
9143,Rhode Island,9/8/20,54.32
9144,Rhode Island,9/9/20,42.61
9145,Rhode Island,9/10/20,8.46
9146,Rhode Island,9/11/20,17.36
9147,Rhode Island,9/12/20,13.3
9148,Rhode Island,9/13/20,19.73
9149,Rhode Island,9/14/20,20.88
9150,Rhode Island,9/15/20,12.79
9151,Rhode Island,9/16/20,27.07
9152,Rhode Island,9/17/20,29.08
9153,Rhode Island,9/18/20,11.06
9154,Rhode Island,9/19/20,9.0
9155,Rhode Island,9/20/20,20.75
9156,Rhode Island,9/21/20,28.29
9157,Rhode Island,9/22/20,3.56
9158,Rhode Island,9/23/20,30.42
9159,Rhode Island,9/24/20,28.62
9160,Rhode Island,9/25/20,26.81
9161,Rhode Island,9/26/20,7.3
9162,Rhode Island,9/27/20,9.1
9163,Rhode Island,9/28/20,7.65
9164,Rhode Island,9/29/20,0.28
9165,Rhode Island,9/30/20,-1.09
9166,Rhode Island,10/1/20,32.57
9167,Rhode Island,10/2/20,-1.83
9168,Rhode Island,10/3/20,0.2
9169,Rhode Island,10/4/20,26.89
9170,Rhode Island,10/5/20,32.78
9171,Rhode Island,10/6/20,7.63
9172,Rhode Island,10/7/20,5.44
9173,Rhode Island,10/8/20,24.73
9174,Rhode Island,10/9/20,11.89
9175,Rhode Island,10/10/20,16.31
9176,Rhode Island,10/11/20,1.41
9177,Rhode Island,10/12/20,-22.17
9178,Rhode Island,10/13/20,-31.86
9179,Rhode Island,10/14/20,11.59
9180,Rhode Island,10/15/20,22.1
9181,Rhode Island,10/16/20,-19.71
9182,Rhode Island,10/17/20,-8.5
9183,Rhode Island,10/18/20,-1.28
9184,Rhode Island,10/19/20,-14.98
9185,Rhode Island,10/20/20,-18.02
9186,Rhode Island,10/21/20,-7.38
9187,Rhode Island,10/22/20,15.1
9188,Rhode Island,10/23/20,8.11
9189,Rhode Island,10/24/20,4.43
9190,Rhode Island,10/25/20,27.92
9191,Rhode Island,10/26/20,-29.81
9192,Rhode Island,10/27/20,-15.35
9193,Rhode Island,10/28/20,-8.58
9194,Rhode Island,10/29/20,28.66
9195,Rhode Island,10/30/20,-40.25
9196,Rhode Island,10/31/20,-48.91
9197,Rhode Island,11/1/20,-31.93
9198,Rhode Island,11/2/20,-49.11
9199,Rhode Island,11/3/20,-36.29
9200,Rhode Island,11/4/20,-32.84
9201,Rhode Island,11/5/20,-21.27
9202,Rhode Island,11/6/20,-1.61
9203,Rhode Island,11/7/20,6.83
9204,Rhode Island,11/8/20,-15.2
9205,Rhode Island,11/9/20,-24.2
9206,Rhode Island,11/10/20,51.48
9207,Rhode Island,11/11/20,36.2
9208,Rhode Island,11/12/20,-27.56
9209,Rhode Island,11/13/20,-26.91
9210,Rhode Island,11/14/20,-17.76
9211,Rhode Island,11/15/20,-14.87
9212,Rhode Island,11/16/20,-23.92
9213,Rhode Island,11/17/20,-45.24
9214,Rhode Island,11/18/20,-48.67
9215,Rhode Island,11/19/20,-40.9
9216,Rhode Island,11/20/20,-29.77
9217,Rhode Island,11/21/20,-25.31
9218,Rhode Island,11/22/20,-21.77
9219,Rhode Island,11/23/20,-51.0
9220,Rhode Island,11/24/20,-36.55
9221,Rhode Island,11/25/20,-40.14
9222,Rhode Island,11/26/20,-62.02
9223,Rhode Island,11/27/20,-50.39
9224,Rhode Island,11/28/20,-36.48
9225,Rhode Island,11/29/20,20.95
9226,Rhode Island,11/30/20,-56.02
9227,Rhode Island,12/1/20,-51.98
9228,Rhode Island,12/2/20,-63.79
9229,Rhode Island,12/3/20,-62.6
9230,Rhode Island,12/4/20,-55.23
9231,Rhode Island,12/5/20,-74.82
9232,Rhode Island,12/6/20,-48.09
9233,Rhode Island,12/7/20,-61.71
9234,Rhode Island,12/8/20,-68.18
9235,Rhode Island,12/9/20,-64.91
9236,Rhode Island,12/10/20,-68.53
9237,Rhode Island,12/11/20,-54.33
9238,South Carolina,2/18/20,8.0
9239,South Carolina,2/19/20,-2.0
9240,South Carolina,2/20/20,-11.0
9241,South Carolina,2/21/20,0.0
9242,South Carolina,2/22/20,10.0
9243,South Carolina,2/23/20,4.0
9244,South Carolina,2/24/20,3.0
9245,South Carolina,2/25/20,2.0
9246,South Carolina,2/26/20,6.0
9247,South Carolina,2/27/20,8.0
9248,South Carolina,2/28/20,11.0
9249,South Carolina,2/29/20,5.0
9250,South Carolina,3/1/20,8.0
9251,South Carolina,3/2/20,1.0
9252,South Carolina,3/3/20,-8.0
9253,South Carolina,3/4/20,-7.0
9254,South Carolina,3/5/20,-7.0
9255,South Carolina,3/6/20,3.0
9256,South Carolina,3/7/20,3.0
9257,South Carolina,3/8/20,-5.0
9258,South Carolina,3/9/20,-7.0
9259,South Carolina,3/10/20,-14.0
9260,South Carolina,3/11/20,-7.0
9261,South Carolina,3/12/20,-16.0
9262,South Carolina,3/13/20,-19.0
9263,South Carolina,3/14/20,-21.0
9264,South Carolina,3/15/20,-31.0
9265,South Carolina,3/16/20,-48.0
9266,South Carolina,3/17/20,-70.0
9267,South Carolina,3/18/20,-100.0
9268,South Carolina,3/19/20,-100.0
9269,South Carolina,3/20/20,-100.0
9270,South Carolina,3/21/20,-100.0
9271,South Carolina,3/22/20,-100.0
9272,South Carolina,3/23/20,-100.0
9273,South Carolina,3/24/20,-100.0
9274,South Carolina,3/25/20,-100.0
9275,South Carolina,3/26/20,-100.0
9276,South Carolina,3/27/20,-100.0
9277,South Carolina,3/28/20,-100.0
9278,South Carolina,3/29/20,-100.0
9279,South Carolina,3/30/20,-100.0
9280,South Carolina,3/31/20,-100.0
9281,South Carolina,4/1/20,-100.0
9282,South Carolina,4/2/20,-100.0
9283,South Carolina,4/3/20,-100.0
9284,South Carolina,4/4/20,-100.0
9285,South Carolina,4/5/20,-100.0
9286,South Carolina,4/6/20,-100.0
9287,South Carolina,4/7/20,-100.0
9288,South Carolina,4/8/20,-100.0
9289,South Carolina,4/9/20,-100.0
9290,South Carolina,4/10/20,-100.0
9291,South Carolina,4/11/20,-100.0
9292,South Carolina,4/12/20,-100.0
9293,South Carolina,4/13/20,-100.0
9294,South Carolina,4/14/20,-100.0
9295,South Carolina,4/15/20,-100.0
9296,South Carolina,4/16/20,-100.0
9297,South Carolina,4/17/20,-100.0
9298,South Carolina,4/18/20,-100.0
9299,South Carolina,4/19/20,-100.0
9300,South Carolina,4/20/20,-100.0
9301,South Carolina,4/21/20,-100.0
9302,South Carolina,4/22/20,-100.0
9303,South Carolina,4/23/20,-100.0
9304,South Carolina,4/24/20,-100.0
9305,South Carolina,4/25/20,-100.0
9306,South Carolina,4/26/20,-100.0
9307,South Carolina,4/27/20,-100.0
9308,South Carolina,4/28/20,-100.0
9309,South Carolina,4/29/20,-100.0
9310,South Carolina,4/30/20,-100.0
9311,South Carolina,5/1/20,-100.0
9312,South Carolina,5/2/20,-100.0
9313,South Carolina,5/3/20,-100.0
9314,South Carolina,5/4/20,-94.44
9315,South Carolina,5/5/20,-95.29
9316,South Carolina,5/6/20,-94.25
9317,South Carolina,5/7/20,-94.35
9318,South Carolina,5/8/20,-94.39
9319,South Carolina,5/9/20,-90.57
9320,South Carolina,5/10/20,-88.99
9321,South Carolina,5/11/20,-85.71
9322,South Carolina,5/12/20,-83.57
9323,South Carolina,5/13/20,-77.64
9324,South Carolina,5/14/20,-76.35
9325,South Carolina,5/15/20,-69.32
9326,South Carolina,5/16/20,-66.81
9327,South Carolina,5/17/20,-67.61
9328,South Carolina,5/18/20,-72.77
9329,South Carolina,5/19/20,-71.85
9330,South Carolina,5/20/20,-68.64
9331,South Carolina,5/21/20,-62.95
9332,South Carolina,5/22/20,-57.91
9333,South Carolina,5/23/20,-57.78
9334,South Carolina,5/24/20,-62.22
9335,South Carolina,5/25/20,-56.11
9336,South Carolina,5/26/20,-57.07
9337,South Carolina,5/27/20,-61.79
9338,South Carolina,5/28/20,-63.16
9339,South Carolina,5/29/20,-56.09
9340,South Carolina,5/30/20,-55.73
9341,South Carolina,5/31/20,-68.4
9342,South Carolina,6/1/20,-58.48
9343,South Carolina,6/2/20,-51.13
9344,South Carolina,6/3/20,-51.1
9345,South Carolina,6/4/20,-51.16
9346,South Carolina,6/5/20,-51.33
9347,South Carolina,6/6/20,-44.98
9348,South Carolina,6/7/20,-52.21
9349,South Carolina,6/8/20,-49.28
9350,South Carolina,6/9/20,-44.44
9351,South Carolina,6/10/20,-47.94
9352,South Carolina,6/11/20,-46.04
9353,South Carolina,6/12/20,-44.84
9354,South Carolina,6/13/20,-41.94
9355,South Carolina,6/14/20,-63.76
9356,South Carolina,6/15/20,-43.74
9357,South Carolina,6/16/20,-45.13
9358,South Carolina,6/17/20,-40.01
9359,South Carolina,6/18/20,-43.09
9360,South Carolina,6/19/20,-43.1
9361,South Carolina,6/20/20,-36.13
9362,South Carolina,6/21/20,-34.03
9363,South Carolina,6/22/20,-47.59
9364,South Carolina,6/23/20,-46.47
9365,South Carolina,6/24/20,-51.14
9366,South Carolina,6/25/20,-50.66
9367,South Carolina,6/26/20,-44.15
9368,South Carolina,6/27/20,-50.39
9369,South Carolina,6/28/20,-59.36
9370,South Carolina,6/29/20,-55.4
9371,South Carolina,6/30/20,-58.09
9372,South Carolina,7/1/20,-62.18
9373,South Carolina,7/2/20,-47.64
9374,South Carolina,7/3/20,-56.57
9375,South Carolina,7/4/20,-65.55
9376,South Carolina,7/5/20,-52.53
9377,South Carolina,7/6/20,-53.09
9378,South Carolina,7/7/20,-55.71
9379,South Carolina,7/8/20,-52.2
9380,South Carolina,7/9/20,-53.74
9381,South Carolina,7/10/20,-49.89
9382,South Carolina,7/11/20,-48.03
9383,South Carolina,7/12/20,-60.0
9384,South Carolina,7/13/20,-61.83
9385,South Carolina,7/14/20,-57.31
9386,South Carolina,7/15/20,-56.86
9387,South Carolina,7/16/20,-57.5
9388,South Carolina,7/17/20,-54.76
9389,South Carolina,7/18/20,-55.78
9390,South Carolina,7/19/20,-57.78
9391,South Carolina,7/20/20,-63.95
9392,South Carolina,7/21/20,-57.61
9393,South Carolina,7/22/20,-59.21
9394,South Carolina,7/23/20,-59.23
9395,South Carolina,7/24/20,-54.57
9396,South Carolina,7/25/20,-53.15
9397,South Carolina,7/26/20,-53.73
9398,South Carolina,7/27/20,-55.47
9399,South Carolina,7/28/20,-50.29
9400,South Carolina,7/29/20,-54.43
9401,South Carolina,7/30/20,-48.96
9402,South Carolina,7/31/20,-48.54
9403,South Carolina,8/1/20,-50.64
9404,South Carolina,8/2/20,-51.83
9405,South Carolina,8/3/20,-75.63
9406,South Carolina,8/4/20,-53.49
